word	format	onset	duration	onset_flip	offset_flip	duration_flip
+		0.0	10.0	0.0	9.983229875564575	9.983229875564575
"""He's"		10.0	0.5	9.983229875564575	10.483205080032349	0.49997520446777344
heading		10.5	0.5	10.483205080032349	10.983195066452026	0.49998998641967773
for		11.0	0.5	10.983195066452026	11.483208894729614	0.5000138282775879
the		11.5	0.5	11.483208894729614	11.98316502571106	0.4999561309814453
third		12.0	0.5	11.98316502571106	12.48319697380066	0.5000319480895996
"floor,"""		12.5	0.5	12.48319697380066	12.983192920684814	0.4999959468841553
Harry		13.0	0.5	12.983192920684814	13.48316502571106	0.4999721050262451
said,		13.5	0.5	13.48316502571106	13.983175039291382	0.5000100135803223
but		14.0	0.5	13.983175039291382	14.483109951019287	0.4999349117279053
Ron		14.5	0.5	14.483109951019287	14.983158111572266	0.5000481605529785
held		15.0	0.5	14.983158111572266	15.483098030090332	0.4999399185180664
up		15.5	0.5	15.483098030090332	15.983113050460815	0.5000150203704834
his		16.0	0.5	15.983113050460815	16.48308801651001	0.49997496604919434
hand.		16.5	0.5	16.48308801651001	16.983050107955933	0.49996209144592285
+		17.0	0.5	16.983050107955933	17.483047008514404	0.4999969005584717
"""Can"		17.5	0.5	17.483047008514404	17.98304009437561	0.49999308586120605
you		18.0	0.5	17.98304009437561	18.48301601409912	0.49997591972351074
smell		18.5	0.5	18.48301601409912	18.9830219745636	0.5000059604644775
"something?"""		19.0	0.5	18.9830219745636	19.483011960983276	0.49998998641967773
+		19.5	0.5	19.483011960983276	19.982985019683838	0.4999730587005615
Harry		20.0	0.5	19.982985019683838	20.482780933380127	0.49979591369628906
sniffed		20.5	0.5	20.482780933380127	20.98298192024231	0.5002009868621826
and		21.0	0.5	20.98298192024231	21.482939958572388	0.4999580383300781
a		21.5	0.5	21.482939958572388	21.982932090759277	0.49999213218688965
foul		22.0	0.5	21.982932090759277	22.48292589187622	0.49999380111694336
stench		22.5	0.5	22.48292589187622	22.98290205001831	0.49997615814208984
reached		23.0	0.5	22.98290205001831	23.482889890670776	0.4999878406524658
his		23.5	0.5	23.482889890670776	23.982877016067505	0.4999871253967285
nostrils,		24.0	0.5	23.982877016067505	24.482868909835815	0.49999189376831055
a		24.5	0.5	24.482868909835815	24.98288106918335	0.5000121593475342
mixture		25.0	0.5	24.98288106918335	25.482831954956055	0.4999508857727051
of		25.5	0.5	25.482831954956055	25.982819080352783	0.4999871253967285
old		26.0	0.5	25.982819080352783	26.482821941375732	0.5000028610229492
socks		26.5	0.5	26.482821941375732	26.982820987701416	0.4999990463256836
and		27.0	0.5	26.982820987701416	27.48279309272766	0.4999721050262451
the		27.5	0.5	27.48279309272766	27.982785940170288	0.49999284744262695
kind		28.0	0.5	27.982785940170288	28.482774019241333	0.4999880790710449
of		28.5	0.5	28.482774019241333	28.982733964920044	0.49995994567871094
public		29.0	0.5	28.982733964920044	29.482742071151733	0.5000081062316895
toilet		29.5	0.5	29.482742071151733	29.982672929763794	0.49993085861206055
no		30.0	0.5	29.982672929763794	30.482701063156128	0.500028133392334
one		30.5	0.5	30.482701063156128	30.982717037200928	0.5000159740447998
seems		31.0	0.5	30.982717037200928	31.48269295692444	0.49997591972351074
to		31.5	0.5	31.48269295692444	31.983328104019165	0.5006351470947266
clean.		32.0	0.5	31.983328104019165	32.482649087905884	0.49932098388671875
+		32.5	0.5	32.482649087905884	32.98265790939331	0.5000088214874268
And		33.0	0.5	32.98265790939331	33.48262810707092	0.4999701976776123
then		33.5	0.5	33.48262810707092	33.9826180934906	0.49998998641967773
they		34.0	0.5	33.9826180934906	34.48260807991028	0.49998998641967773
heard		34.5	0.5	34.48260807991028	34.98258900642395	0.4999809265136719
it		35.0	0.5	34.98258900642395	35.482600927352905	0.5000119209289551
—		35.5	0.5	35.482600927352905	35.98259401321411	0.49999308586120605
a		36.0	0.5	35.98259401321411	36.482999086380005	0.5004050731658936
low		36.5	0.5	36.482999086380005	36.98306202888489	0.5000629425048828
grunting,		37.0	0.5	36.98306202888489	37.48304891586304	0.4999868869781494
and		37.5	0.5	37.48304891586304	37.982901096343994	0.49985218048095703
the		38.0	0.5	37.982901096343994	38.482717990875244	0.49981689453125
shuffling		38.5	0.5	38.482717990875244	38.982534885406494	0.49981689453125
footfalls		39.0	0.5	38.982534885406494	39.48293590545654	0.5004010200500488
of		39.5	0.5	39.48293590545654	39.98293089866638	0.49999499320983887
gigantic		40.0	0.5	39.98293089866638	40.482933044433594	0.5000021457672119
feet.		40.5	0.5	40.482933044433594	40.982908964157104	0.49997591972351074
Ron		41.0	0.5	40.982908964157104	41.4828679561615	0.49995899200439453
pointed		41.5	0.5	41.4828679561615	41.98287510871887	0.500007152557373
—		42.0	0.5	41.98287510871887	42.48286008834839	0.4999849796295166
at		42.5	0.5	42.48286008834839	42.98287296295166	0.5000128746032715
the		43.0	0.5	42.98287296295166	43.482861042022705	0.4999880790710449
end		43.5	0.5	43.482861042022705	43.982707023620605	0.4998459815979004
of		44.0	0.5	43.982707023620605	44.482521057128906	0.4998140335083008
a		44.5	0.5	44.482521057128906	44.98237609863281	0.49985504150390625
passage		45.0	0.5	44.98237609863281	45.482320070266724	0.49994397163391113
to		45.5	0.5	45.482320070266724	45.98233890533447	0.500018835067749
the		46.0	0.5	45.98233890533447	46.48230600357056	0.499967098236084
left,		46.5	0.5	46.48230600357056	46.982304096221924	0.4999980926513672
something		47.0	0.5	46.982304096221924	47.48228406906128	0.49997997283935547
huge		47.5	0.5	47.48228406906128	47.98226499557495	0.4999809265136719
was		48.0	0.5	47.98226499557495	48.482255935668945	0.49999094009399414
moving		48.5	0.5	48.482255935668945	48.982264041900635	0.5000081062316895
toward		49.0	0.5	48.982264041900635	49.48222088813782	0.4999568462371826
them.		49.5	0.5	49.48222088813782	49.98221707344055	0.4999961853027344
They		50.0	0.5	49.98221707344055	50.48220109939575	0.4999840259552002
shrank		50.5	0.5	50.48220109939575	50.98221707344055	0.5000159740447998
into		51.0	0.5	50.98221707344055	51.48218297958374	0.4999659061431885
