word	format	onset	duration	onset_flip	offset_flip	duration_flip
+		0.0	10.0	0.0	9.964668035507202	9.964668035507202
Wood		10.0	0.5	9.964668035507202	10.464613914489746	0.49994587898254395
reached		10.5	0.5	10.464613914489746	10.96461296081543	0.4999990463256836
into		11.0	0.5	10.96461296081543	11.464596033096313	0.4999830722808838
the		11.5	0.5	11.464596033096313	11.964587926864624	0.49999189376831055
crate		12.0	0.5	11.964587926864624	12.464580059051514	0.49999213218688965
and		12.5	0.5	12.464580059051514	12.964570999145508	0.49999094009399414
took		13.0	0.5	12.964570999145508	13.464545965194702	0.49997496604919434
out		13.5	0.5	13.464545965194702	13.96454405784607	0.4999980926513672
the		14.0	0.5	13.96454405784607	14.464537858963013	0.49999380111694336
fourth		14.5	0.5	14.464537858963013	14.964521884918213	0.4999840259552002
and		15.0	0.5	14.964521884918213	15.464500904083252	0.49997901916503906
last		15.5	0.5	15.464500904083252	15.964505910873413	0.5000050067901611
ball.		16.0	0.5	15.964505910873413	16.46487808227539	0.5003721714019775
Compared		16.5	0.5	16.46487808227539	16.96498990058899	0.5001118183135986
with		17.0	0.5	16.96498990058899	17.46497106552124	0.499981164932251
the		17.5	0.5	17.46497106552124	17.964886903762817	0.49991583824157715
Quaffle		18.0	0.5	17.964886903762817	18.46471095085144	0.49982404708862305
and		18.5	0.5	18.46471095085144	18.964515924453735	0.4998049736022949
the		19.0	0.5	18.964515924453735	19.464887857437134	0.5003719329833984
Bludgers,		19.5	0.5	19.464887857437134	19.96481704711914	0.49992918968200684
it		20.0	0.5	19.96481704711914	20.46483588218689	0.500018835067749
was		20.5	0.5	20.46483588218689	20.964843034744263	0.500007152557373
tiny,		21.0	0.5	20.964843034744263	21.46473789215088	0.4998948574066162
about		21.5	0.5	21.46473789215088	21.964787006378174	0.5000491142272949
the		22.0	0.5	21.964787006378174	22.46472692489624	0.4999399185180664
size		22.5	0.5	22.46472692489624	22.9814670085907	0.516740083694458
of		23.0	0.5	22.9814670085907	23.481312036514282	0.499845027923584
a		23.5	0.5	23.481312036514282	23.981152057647705	0.49984002113342285
large		24.0	0.5	23.981152057647705	24.48095703125	0.4998049736022949
walnut.		24.5	0.5	24.48095703125	24.98093008995056	0.4999730587005615
It		25.0	0.5	24.98093008995056	25.480894088745117	0.49996399879455566
was		25.5	0.5	25.480894088745117	25.980913877487183	0.5000197887420654
bright		26.0	0.5	25.980913877487183	26.480884075164795	0.4999701976776123
gold		26.5	0.5	26.480884075164795	26.98086190223694	0.49997782707214355
and		27.0	0.5	26.98086190223694	27.480854034423828	0.49999213218688965
had		27.5	0.5	27.480854034423828	27.980856895446777	0.5000028610229492
little		28.0	0.5	27.980856895446777	28.48082399368286	0.499967098236084
fluttering		28.5	0.5	28.48082399368286	28.98082709312439	0.5000030994415283
silver		29.0	0.5	28.98082709312439	29.480803966522217	0.49997687339782715
wings.		29.5	0.5	29.480803966522217	29.9808030128479	0.4999990463256836
+		30.0	0.5	29.9808030128479	30.480787992477417	0.4999849796295166
"""This,"""	italic	30.5	0.5	30.480787992477417	30.98077702522278	0.49998903274536133
said		31.0	0.5	30.98077702522278	31.480763912200928	0.4999868869781494
