word	format	onset	duration	onset_flip	offset_flip	duration_flip
+		0.0	10.0	0.0	9.961558818817139	9.961558818817139
"""Give"		10.0	0.5	9.961558818817139	10.46151089668274	0.4999520778656006
that		10.5	0.5	10.46151089668274	10.961493968963623	0.4999830722808838
here,		11.0	0.5	10.961493968963623	11.461484909057617	0.49999094009399414
"Malfoy,"""		11.5	0.5	11.461484909057617	11.9614839553833	0.4999990463256836
said		12.0	0.5	11.9614839553833	12.461473941802979	0.49998998641967773
Harry		12.5	0.5	12.461473941802979	12.96143102645874	0.4999570846557617
quietly.		13.0	0.5	12.96143102645874	13.46143388748169	0.5000028610229492
Everyone		13.5	0.5	13.46143388748169	13.961421966552734	0.4999880790710449
stopped		14.0	0.5	13.961421966552734	14.461407899856567	0.499985933303833
talking		14.5	0.5	14.461407899856567	14.961398839950562	0.49999094009399414
to		15.0	0.5	14.961398839950562	15.461403846740723	0.5000050067901611
watch.		15.5	0.5	15.461403846740723	15.961373805999756	0.4999699592590332
+		16.0	0.5	15.961373805999756	16.46135687828064	0.4999830722808838
Malfoy		16.5	0.5	16.46135687828064	16.961338996887207	0.4999821186065674
smiled		17.0	0.5	16.961338996887207	17.461315870285034	0.49997687339782715
nastily.		17.5	0.5	17.461315870285034	17.961309909820557	0.49999403953552246
"""I"		18.0	0.5	17.961309909820557	18.46130084991455	0.49999094009399414
think		18.5	0.5	18.46130084991455	18.96130084991455	0.5
I'll		19.0	0.5	18.96130084991455	19.46126389503479	0.49996304512023926
leave		19.5	0.5	19.46126389503479	19.961232900619507	0.4999690055847168
it		20.0	0.5	19.961232900619507	20.46125602722168	0.5000231266021729
somewhere		20.5	0.5	20.46125602722168	20.96121883392334	0.49996280670166016
for		21.0	0.5	20.96121883392334	21.461206912994385	0.4999880790710449
Longbottom		21.5	0.5	21.461206912994385	21.961416959762573	0.5002100467681885
to		22.0	0.5	21.961416959762573	22.46138095855713	0.49996399879455566
find		22.5	0.5	22.46138095855713	22.96118688583374	0.49980592727661133
—		23.0	0.5	22.96118688583374	23.461302995681763	0.5001161098480225
how		23.5	0.5	23.461302995681763	23.96118688583374	0.49988389015197754
about		24.0	0.5	23.96118688583374	24.461107969284058	0.4999210834503174
—		24.5	0.5	24.461107969284058	24.96110200881958	0.49999403953552246
up		25.0	0.5	24.96110200881958	25.461118936538696	0.5000169277191162
a		25.5	0.5	25.461118936538696	25.961225986480713	0.5001070499420166
"tree?"""		26.0	0.5	25.961225986480713	26.461217880249023	0.49999189376831055
+		26.5	0.5	26.461217880249023	26.961153030395508	0.4999351501464844
"""Give"		27.0	0.5	26.961153030395508	27.461198806762695	0.5000457763671875
it		27.5	0.5	27.461198806762695	27.96129298210144	0.5000941753387451
"here!"""	italic	28.0	0.5	27.96129298210144	28.46102786064148	0.49973487854003906
Harry		28.5	0.5	28.46102786064148	28.961012840270996	0.4999849796295166
yelled,		29.0	0.5	28.961012840270996	29.46097493171692	0.49996209144592285
but		29.5	0.5	29.46097493171692	29.96122980117798	0.5002548694610596
Malfoy		30.0	0.5	29.96122980117798	30.46087884902954	0.4996490478515625
had		30.5	0.5	30.46087884902954	30.960930824279785	0.5000519752502441
leapt		31.0	0.5	30.960930824279785	31.46110987663269	0.5001790523529053
onto		31.5	0.5	31.46110987663269	31.961439847946167	0.5003299713134766
his		32.0	0.5	31.961439847946167	32.46141791343689	0.49997806549072266
broomstick		32.5	0.5	32.46141791343689	32.9613938331604	0.49997591972351074
and		33.0	0.5	32.9613938331604	33.46120500564575	0.49981117248535156
taken		33.5	0.5	33.46120500564575	33.961021900177	0.49981689453125
off.		34.0	0.5	33.961021900177	34.461320877075195	0.5002989768981934
He		34.5	0.5	34.461320877075195	34.961328983306885	0.5000081062316895
hadn't		35.0	0.5	34.961328983306885	35.46153283119202	0.5002038478851318
been		35.5	0.5	35.46153283119202	35.96126699447632	0.49973416328430176
lying,		36.0	0.5	35.96126699447632	36.46124601364136	0.49997901916503906
he		36.5	0.5	36.46124601364136	36.9614360332489	0.500190019607544
could	italic	37.0	0.5	36.9614360332489	37.461193799972534	0.4997577667236328
fly		37.5	0.5	37.461193799972534	37.96125102043152	0.5000572204589844
well.		38.0	0.5	37.96125102043152	38.46113586425781	0.49988484382629395
Hovering		38.5	0.5	38.46113586425781	38.96096086502075	0.49982500076293945
level		39.0	0.5	38.96096086502075	39.460768938064575	0.49980807304382324
with		39.5	0.5	39.460768938064575	39.96072196960449	0.499953031539917
the		40.0	0.5	39.96072196960449	40.460699796676636	0.49997782707214355
topmost		40.5	0.5	40.460699796676636	40.9607458114624	0.5000460147857666
branches		41.0	0.5	40.9607458114624	41.46067190170288	0.4999260902404785
of		41.5	0.5	41.46067190170288	41.960773944854736	0.5001020431518555
an		42.0	0.5	41.960773944854736	42.460593938827515	0.4998199939727783
oak		42.5	0.5	42.460593938827515	42.96063780784607	0.5000438690185547
he		43.0	0.5	42.96063780784607	43.46073293685913	0.5000951290130615
called,		43.5	0.5	43.46073293685913	43.960870027542114	0.5001370906829834
"""Come"		44.0	0.5	43.960870027542114	44.46060585975647	0.49973583221435547
and		44.5	0.5	44.46060585975647	44.96050190925598	0.4998960494995117
get		45.0	0.5	44.96050190925598	45.46055483818054	0.5000529289245605
it,		45.5	0.5	45.46055483818054	45.96054792404175	0.49999308586120605
"Potter!"""		46.0	0.5	45.96054792404175	46.46049094200134	0.4999430179595947
