word	format	onset	duration	onset_flip	offset_flip	duration_flip
+		0.0	10.0	0.0	9.963411808013916	9.963411808013916
"""He's"		10.0	0.5	9.963411808013916	10.463260889053345	0.4998490810394287
heading		10.5	0.5	10.463260889053345	10.963375806808472	0.500114917755127
for		11.0	0.5	10.963375806808472	11.463337898254395	0.49996209144592285
the		11.5	0.5	11.463337898254395	11.963312864303589	0.49997496604919434
third		12.0	0.5	11.963312864303589	12.463310956954956	0.4999980926513672
"floor,"""		12.5	0.5	12.463310956954956	12.963300943374634	0.49998998641967773
Harry		13.0	0.5	12.963300943374634	13.463284015655518	0.4999830722808838
said,		13.5	0.5	13.463284015655518	13.963238954544067	0.4999549388885498
but		14.0	0.5	13.963238954544067	14.463230848312378	0.49999189376831055
Ron		14.5	0.5	14.463230848312378	14.96320390701294	0.4999730587005615
held		15.0	0.5	14.96320390701294	15.463200807571411	0.4999969005584717
up		15.5	0.5	15.463200807571411	15.963200807571411	0.5
his		16.0	0.5	15.963200807571411	16.46317481994629	0.49997401237487793
hand.		16.5	0.5	16.46317481994629	16.963157892227173	0.4999830722808838
+		17.0	0.5	16.963157892227173	17.463114976882935	0.4999570846557617
"""Can"		17.5	0.5	17.463114976882935	17.963138818740845	0.5000238418579102
you		18.0	0.5	17.963138818740845	18.463122844696045	0.4999840259552002
smell		18.5	0.5	18.463122844696045	18.963109970092773	0.4999871253967285
"something?"""		19.0	0.5	18.963109970092773	19.4631028175354	0.49999284744262695
+		19.5	0.5	19.4631028175354	19.963071823120117	0.4999690055847168
Harry		20.0	0.5	19.963071823120117	20.463080883026123	0.5000090599060059
sniffed		20.5	0.5	20.463080883026123	20.96305203437805	0.4999711513519287
and		21.0	0.5	20.96305203437805	21.463034868240356	0.4999828338623047
a		21.5	0.5	21.463034868240356	21.96304202079773	0.500007152557373
foul		22.0	0.5	21.96304202079773	22.46302580833435	0.4999837875366211
stench		22.5	0.5	22.46302580833435	22.96298599243164	0.49996018409729004
reached		23.0	0.5	22.96298599243164	23.462962865829468	0.49997687339782715
his		23.5	0.5	23.462962865829468	23.96295690536499	0.49999403953552246
nostrils,		24.0	0.5	23.96295690536499	24.462937831878662	0.4999809265136719
a		24.5	0.5	24.462937831878662	24.962913036346436	0.49997520446777344
mixture		25.0	0.5	24.962913036346436	25.46291184425354	0.4999988079071045
of		25.5	0.5	25.46291184425354	25.96290898323059	0.4999971389770508
old		26.0	0.5	25.96290898323059	26.46287703514099	0.4999680519104004
socks		26.5	0.5	26.46287703514099	26.962865829467773	0.4999887943267822
and		27.0	0.5	26.962865829467773	27.462865829467773	0.5
the		27.5	0.5	27.462865829467773	27.962859869003296	0.49999403953552246
kind		28.0	0.5	27.962859869003296	28.462833881378174	0.49997401237487793
of		28.5	0.5	28.462833881378174	28.962821006774902	0.4999871253967285
public		29.0	0.5	28.962821006774902	29.462791919708252	0.4999709129333496
toilet		29.5	0.5	29.462791919708252	29.962785005569458	0.49999308586120605
no		30.0	0.5	29.962785005569458	30.462767839431763	0.4999828338623047
one		30.5	0.5	30.462767839431763	30.96276593208313	0.4999980926513672
seems		31.0	0.5	30.96276593208313	31.462767839431763	0.5000019073486328
to		31.5	0.5	31.462767839431763	31.962713956832886	0.49994611740112305
clean.		32.0	0.5	31.962713956832886	32.46273994445801	0.5000259876251221
+		32.5	0.5	32.46273994445801	32.962700843811035	0.49996089935302734
And		33.0	0.5	32.962700843811035	33.462695837020874	0.49999499320983887
then		33.5	0.5	33.462695837020874	33.96266794204712	0.4999721050262451
they		34.0	0.5	33.96266794204712	34.46266484260559	0.4999969005584717
heard		34.5	0.5	34.46266484260559	34.96262788772583	0.49996304512023926
it		35.0	0.5	34.96262788772583	35.46263384819031	0.5000059604644775
—		35.5	0.5	35.46263384819031	35.9626100063324	0.49997615814208984
a		36.0	0.5	35.9626100063324	36.4626088142395	0.4999988079071045
low		36.5	0.5	36.4626088142395	36.96259093284607	0.4999821186065674
grunting,		37.0	0.5	36.96259093284607	37.46256995201111	0.49997901916503906
and		37.5	0.5	37.46256995201111	37.962546825408936	0.49997687339782715
the		38.0	0.5	37.962546825408936	38.46256184577942	0.5000150203704834
shuffling		38.5	0.5	38.46256184577942	38.96258187294006	0.5000200271606445
footfalls		39.0	0.5	38.96258187294006	39.46251702308655	0.4999351501464844
of		39.5	0.5	39.46251702308655	39.962504863739014	0.4999878406524658
gigantic		40.0	0.5	39.962504863739014	40.462482929229736	0.49997806549072266
feet.		40.5	0.5	40.462482929229736	40.96246695518494	0.4999840259552002
Ron		41.0	0.5	40.96246695518494	41.46249485015869	0.5000278949737549
pointed		41.5	0.5	41.46249485015869	41.96245098114014	0.4999561309814453
—		42.0	0.5	41.96245098114014	42.462440967559814	0.49998998641967773
at		42.5	0.5	42.462440967559814	42.96243095397949	0.49998998641967773
the		43.0	0.5	42.96243095397949	43.462411880493164	0.4999809265136719
end		43.5	0.5	43.462411880493164	43.962387800216675	0.49997591972351074
of		44.0	0.5	43.962387800216675	44.46237802505493	0.49999022483825684
a		44.5	0.5	44.46237802505493	44.96235990524292	0.4999818801879883
passage		45.0	0.5	44.96235990524292	45.4623589515686	0.4999990463256836
to		45.5	0.5	45.4623589515686	45.96233892440796	0.49997997283935547
the		46.0	0.5	45.96233892440796	46.462334871292114	0.4999959468841553
left,		46.5	0.5	46.462334871292114	46.962316036224365	0.499981164932251
something		47.0	0.5	46.962316036224365	47.46232581138611	0.5000097751617432
huge		47.5	0.5	47.46232581138611	47.962294816970825	0.4999690055847168
was		48.0	0.5	47.962294816970825	48.4622700214386	0.49997520446777344
moving		48.5	0.5	48.4622700214386	48.962262868881226	0.49999284744262695
toward		49.0	0.5	48.962262868881226	49.46251583099365	0.5002529621124268
them.		49.5	0.5	49.46251583099365	49.962740898132324	0.5002250671386719
They		50.0	0.5	49.962740898132324	50.462733030319214	0.49999213218688965
shrank		50.5	0.5	50.462733030319214	50.96264696121216	0.49991393089294434
into		51.0	0.5	50.96264696121216	51.46246290206909	0.4998159408569336
the		51.5	0.5	51.46246290206909	51.9622848033905	0.49982190132141113
shadows		52.0	0.5	51.9622848033905	52.46261382102966	0.5003290176391602
and		52.5	0.5	52.46261382102966	52.962599992752075	0.4999861717224121
watched		53.0	0.5	52.962599992752075	53.46258783340454	0.4999878406524658
as		53.5	0.5	53.46258783340454	53.96256995201111	0.4999821186065674
